,datetime,lat1,lon1,timestamp,lat2,lon2
250,2021-06-16 20:58:20.424000,35.99320867,-86.59655667,1623877100.424,35.99329917,-86.5967005
251,2021-06-16 20:58:20.457300,35.99320883,-86.596557,1623877100.4573,35.993299,-86.5967005
252,2021-06-16 20:58:20.490600,35.993209,-86.59655733,1623877100.4906,35.993299,-86.59670033
253,2021-06-16 20:58:20.523900,35.99320917,-86.59655767,1623877100.5239,35.993299,-86.59670033
254,2021-06-16 20:58:20.557200,35.99320917,-86.596558,1623877100.5572,35.993299,-86.59670017
255,2021-06-16 20:58:20.590500,35.99320933,-86.59655833,1623877100.5905,35.99329883,-86.59670017
256,2021-06-16 20:58:20.623800,35.9932095,-86.59655867,1623877100.6238,35.99329883,-86.59670017
257,2021-06-16 20:58:20.657100,35.99320967,-86.596559,1623877100.6571,35.99329883,-86.5967
258,2021-06-16 20:58:20.690400,35.99320983,-86.59655933,1623877100.6904,35.99329883,-86.5967
259,2021-06-16 20:58:20.723700,35.99321,-86.59655967,1623877100.7237,35.99329867,-86.59669983
260,2021-06-16 20:58:20.757000,35.9932095,-86.59655833,1623877100.757,35.99329867,-86.59669983
261,2021-06-16 20:58:20.790300,35.9932095,-86.5965585,1623877100.7903,35.99329867,-86.59669983
262,2021-06-16 20:58:20.823600,35.99320967,-86.59655883,1623877100.8236,35.9932985,-86.59669967
263,2021-06-16 20:58:20.856900,35.99320967,-86.596559,1623877100.8569,35.99329933,-86.59670067
264,2021-06-16 20:58:20.890200,35.99320983,-86.59655933,1623877100.8902,35.99329917,-86.59670067
265,2021-06-16 20:58:20.923500,35.99321,-86.5965595,1623877100.9235,35.99329917,-86.5967005
266,2021-06-16 20:58:20.956800,35.99321,-86.59655967,1623877100.9568,35.99329917,-86.5967005
267,2021-06-16 20:58:20.990100,35.99321017,-86.59656,1623877100.9901,35.99329917,-86.5967005
